"Id","Predicted"
3,0.214631393551826
15,0.193274080753326
19,0.259479939937592
21,0.568785607814789
26,0.236865729093552
30,0.253752708435059
34,0.635227918624878
35,0.210589081048965
37,0.257492154836655
38,0.548482716083527
42,0.337636828422546
46,0.386724025011063
47,0.613707840442657
48,0.166524112224579
56,0.224745452404022
63,0.35446298122406
66,0.312102407217026
69,0.398383945226669
73,0.679066121578217
78,0.164660692214966
81,0.238745510578156
82,0.362488269805908
90,0.360637664794922
95,0.365660101175308
98,0.293756246566772
107,0.217094659805298
108,0.462578505277634
114,0.196566790342331
119,0.116877660155296
125,0.238772600889206
128,0.288194626569748
130,0.329022884368896
141,0.390368670225143
142,0.330487936735153
145,0.386576890945435
148,0.191989168524742
153,0.236250966787338
162,0.292128503322601
166,0.227617904543877
169,0.233032181859016
172,0.243365928530693
174,0.366942375898361
180,0.300117164850235
183,0.493038237094879
184,0.436816781759262
186,0.120343431830406
193,0.21281199157238
195,0.232920244336128
199,0.194631442427635
200,0.25740259885788
202,0.193379685282707
209,0.376944243907928
225,0.177051156759262
230,0.186228632926941
239,0.243678331375122
242,0.390704840421677
248,0.250077277421951
250,0.243959501385689
254,0.403612643480301
256,0.254919052124023
257,0.293623179197311
259,0.433749854564667
265,0.654447317123413
266,0.190393015742302
269,0.154681786894798
275,0.234415784478188
290,0.425546169281006
291,0.340448051691055
292,0.347645550966263
293,0.258299887180328
298,0.197241067886353
303,0.326014667749405
304,0.196922719478607
310,0.506776392459869
313,0.178666904568672
314,0.407455623149872
315,0.335830897092819
316,0.226671621203423
325,0.33852156996727
328,0.408059895038605
329,0.586160480976105
330,0.226366892457008
331,0.568612396717072
338,0.214962258934975
344,0.453743457794189
346,0.193026036024094
347,0.310554027557373
356,0.308517038822174
358,0.451803237199783
363,0.301407933235168
365,0.215345442295074
370,0.251451343297958
379,0.54565441608429
380,0.516947627067566
390,0.670658826828003
392,0.281371623277664
394,0.259448051452637
397,0.582317054271698
409,0.232123717665672
411,0.229891240596771
412,0.18941855430603
413,0.321546316146851
415,0.246680438518524
416,0.295001894235611
424,0.521371364593506
429,0.345312684774399
430,0.694456458091736
441,0.517769515514374
442,0.355317205190659
456,0.188066869974136
457,0.274817436933517
458,0.283586710691452
462,0.619926452636719
463,0.224580526351929
473,0.278493195772171
482,0.203897133469582
487,0.236563920974731
498,0.28504666686058
502,0.216219320893288
505,0.375998914241791
509,0.320492565631866
511,0.152779445052147
512,0.254450887441635
513,0.427068680524826
517,0.383122831583023
518,0.499967962503433
520,0.54534262418747
522,0.329822838306427
524,0.16814860701561
530,0.489661008119583
531,0.3932044506073
535,0.234297379851341
549,0.354162752628326
550,0.553497612476349
553,0.555684387683868
554,0.229114189743996
564,0.295802980661392
577,0.266922026872635
578,0.175457671284676
581,0.372853666543961
586,0.471251934766769
590,0.198935583233833
592,0.216476038098335
597,0.572807252407074
598,0.298879683017731
600,0.23894838988781
601,0.571500480175018
603,0.611202657222748
605,0.414186924695969
612,0.39362844824791
616,0.278478354215622
618,0.228474169969559
619,0.294108182191849
620,0.152895376086235
622,0.40356782078743
623,0.205823123455048
624,0.232130333781242
627,0.387626588344574
632,0.256161868572235
635,0.274799704551697
638,0.456225991249084
643,0.180700525641441
647,0.373062759637833
650,0.227339580655098
669,0.187416657805443
673,0.222407907247543
675,0.245259717106819
676,0.204155638813972
679,0.276173800230026
680,0.278436362743378
683,0.200387090444565
685,0.513527512550354
690,0.453970372676849
703,0.413496404886246
704,0.680457055568695
708,0.230194374918938
710,0.246292948722839
713,0.355513453483582
714,0.292226403951645
715,0.181353285908699
718,0.161902442574501
719,0.471931129693985
721,0.279325693845749
725,0.377431303262711
728,0.287326246500015
733,0.429707169532776
740,0.489411115646362
744,0.266405284404755
745,0.303544074296951
748,0.406565517187119
754,0.465091735124588
757,0.169342249631882
759,0.525568783283234
765,0.168422058224678
766,0.190510511398315
775,0.590469539165497
779,0.26012521982193
780,0.296370714902878
789,0.395041793584824
790,0.491302162408829
796,0.578817486763
801,0.322533220052719
803,0.296933233737946
806,0.188058838248253
807,0.361016243696213
812,0.278495162725449
817,0.155587673187256
824,0.309175699949265
830,0.394364565610886
833,0.183874249458313
835,0.198444679379463
838,0.295472174882889
853,0.228550300002098
856,0.450028449296951
859,0.167024075984955
867,0.23016557097435
869,0.403029501438141
873,0.227090895175934
881,0.386653661727905
883,0.330808758735657
889,0.274255216121674
890,0.461662709712982
894,0.153681248426437
897,0.627665400505066
900,0.169963955879211
902,0.318219900131226
904,0.356100529432297
905,0.498454004526138
911,0.606290876865387
912,0.174722924828529
914,0.248627722263336
924,0.29427495598793
929,0.508240580558777
932,0.616762936115265
943,0.206358641386032
948,0.425852745771408
949,0.179479911923409
951,0.18370595574379
952,0.616594970226288
953,0.441963165998459
959,0.246433615684509
960,0.426322907209396
963,0.299825966358185
968,0.585270881652832
970,0.183265447616577
978,0.343025326728821
979,0.757765591144562
992,0.202852174639702
994,0.405912965536118
1000,0.247620910406113
1007,0.299714416265488
1010,0.236466690897942
1019,0.708784341812134
1022,0.123687066137791
1025,0.295566558837891
1026,0.709590435028076
1031,0.594567358493805
1036,0.404564887285233
1037,0.411868751049042
1040,0.253181636333466
1041,0.452676951885223
1047,0.318826079368591
1048,0.331193655729294
1049,0.232576861977577
1050,0.206662625074387
1057,0.734444975852966
1063,0.538163840770721
1081,0.317140996456146
1088,0.330798149108887
1089,0.397067874670029
1091,0.226203709840775
1100,0.301869779825211
1102,0.320881992578506
1103,0.159327253699303
1105,0.355271995067596
1107,0.581660509109497
1109,0.500093877315521
1110,0.363341271877289
1111,0.202036947011948
1115,0.262472778558731
1119,0.288421779870987
1121,0.409748941659927
1124,0.262883484363556
1129,0.530229210853577
1130,0.438567399978638
1151,0.211565583944321
1152,0.635006785392761
1154,0.397419691085815
1158,0.600521981716156
1159,0.277212530374527
1163,0.60129702091217
1177,0.148520320653915
1192,0.362247914075851
1195,0.287471652030945
1196,0.16528432071209
1204,0.274944096803665
1209,0.203473806381226
1215,0.414389580488205
1217,0.315140515565872
1222,0.414519995450974
1224,0.425989657640457
1234,0.392854809761047
1243,0.210190072655678
1251,0.243052944540977
1252,0.328279286623001
1253,0.44622802734375
1263,0.138846263289452
1264,0.494097292423248
1267,0.662594735622406
1268,0.227954193949699
1269,0.301367670297623
1271,0.638039886951447
1275,0.46444183588028
1283,0.663885176181793
1285,0.210408836603165
1287,0.44658949971199
1289,0.430995106697083
1300,0.274671584367752
1304,0.313944578170776
1308,0.443594187498093
1311,0.277724057435989
1313,0.162795275449753
1316,0.337004959583282
1319,0.253143101930618
1321,0.384997636079788
1323,0.333456009626389
1326,0.343601793050766
1329,0.215902745723724
1333,0.380350083112717
1334,0.564221560955048
1337,0.177429586648941
1343,0.246189400553703
1348,0.716147661209106
1351,0.182436004281044
1359,0.339638262987137
1360,0.365888357162476
1362,0.241002306342125
1363,0.210386991500854
1367,0.161437690258026
1383,0.211520001292229
1388,0.517408907413483
1389,0.337169051170349
1398,0.276971459388733
1405,0.295476019382477
1406,0.233936220407486
1409,0.223415642976761
1410,0.236057236790657
1414,0.214970991015434
1415,0.370470464229584
1418,0.305620610713959
1419,0.300184369087219
1420,0.724396646022797
1426,0.256095439195633
1427,0.212240293622017
1430,0.461084455251694
1431,0.366189897060394
1435,0.325631588697433
1436,0.160085648298264
1439,0.405547320842743
1440,0.194302186369896
1443,0.452140688896179
1444,0.24066349864006
1445,0.363887280225754
1447,0.292515695095062
1450,0.177338466048241
1452,0.313591450452805
1474,0.18571300804615
1477,0.590888321399689
1481,0.542172372341156
1484,0.646870255470276
1490,0.378561288118362
1499,0.375512689352036
1502,0.151308968663216
1512,0.17703278362751
1516,0.657836973667145
1517,0.307255536317825
1520,0.205391198396683
1530,0.319587707519531
1533,0.283915013074875
1542,0.316397190093994
1544,0.202721044421196
1553,0.24945293366909
1563,0.236483484506607
1565,0.315531253814697
1570,0.349478423595428
1571,0.297238230705261
1576,0.291748732328415
1577,0.219029545783997
1579,0.297209143638611
1583,0.211311787366867
1592,0.212391272187233
1595,0.253598570823669
1597,0.131945639848709
1601,0.106142543256283
1604,0.328202545642853
1605,0.504989683628082
1613,0.20966662466526
1620,0.623651802539825
1622,0.525645732879639
1623,0.352858066558838
1628,0.18583208322525
1629,0.330712199211121
1636,0.475416719913483
1637,0.169439896941185
1638,0.400687396526337
1640,0.325763523578644
1641,0.398539394140244
1645,0.295751631259918
1646,0.27862137556076
1650,0.455516934394836
1660,0.187417954206467
1661,0.191260814666748
1664,0.327115505933762
1667,0.17021444439888
1668,0.218895107507706
1672,0.437223166227341
1673,0.37842458486557
1675,0.193936124444008
1676,0.415336102247238
1687,0.225228443741798
1689,0.138498172163963
1690,0.512030184268951
1691,0.259135574102402
1698,0.600475966930389
1710,0.194461226463318
1713,0.275925010442734
1714,0.61040461063385
1717,0.493755966424942
1728,0.164208933711052
1731,0.437729209661484
1751,0.206296965479851
1752,0.341579169034958
1753,0.356334954500198
1757,0.217154949903488
1761,0.321524649858475
1762,0.213224217295647
1763,0.196309983730316
1764,0.704847395420074
1765,0.538388252258301
1766,0.334801316261292
1777,0.26234433054924
1780,0.181319743394852
1788,0.336874336004257
1790,0.239746630191803
1793,0.260333836078644
1800,0.214652985334396
1805,0.177297756075859
1806,0.246937215328217
1809,0.505141079425812
1813,0.358882009983063
1815,0.27468928694725
1818,0.193521112203598
1819,0.311650216579437
1821,0.314736634492874
1825,0.296856582164764
1827,0.23843440413475
1829,0.132059589028358
1830,0.235240012407303
1835,0.193939626216888
1841,0.33780512213707
1853,0.409162551164627
1855,0.333973556756973
1862,0.301504343748093
1868,0.26247575879097
1871,0.392082273960114
1874,0.586725234985352
1883,0.214107781648636
1884,0.460324496030807
1890,0.191301017999649
1891,0.173465505242348
1892,0.400218933820724
1895,0.167335048317909
1898,0.246307775378227
1899,0.295393645763397
1901,0.177453905344009
1902,0.304613053798676
1903,0.431804150342941
1904,0.275868207216263
1905,0.272946357727051
1906,0.308239609003067
1907,0.621221303939819
1911,0.190836697816849
1916,0.469480186700821
1919,0.162769019603729
1920,0.206206277012825
1927,0.517299115657806
1932,0.324703127145767
1933,0.416979521512985
1934,0.393625795841217
1942,0.347039759159088
1946,0.237931177020073
1948,0.330531150102615
1951,0.630469799041748
1954,0.24871127307415
1956,0.198985517024994
1957,0.310808211565018
1965,0.385670602321625
1969,0.271214604377747
1973,0.417700260877609
1975,0.463770866394043
1977,0.384809255599976
1978,0.195246994495392
1989,0.195800021290779
1993,0.608801662921906
1997,0.556912124156952
2004,0.468084394931793
2007,0.265718817710876
2009,0.257485806941986
2011,0.363181382417679
2013,0.442720472812653
2017,0.335294485092163
2019,0.636951982975006
2022,0.383300602436066
2024,0.2558354139328
2029,0.372103661298752
2030,0.264191389083862
2033,0.402583420276642
2036,0.181424543261528
2039,0.208526387810707
2044,0.256901651620865
2049,0.322889447212219
2050,0.182538270950317
2055,0.510163426399231
2057,0.262535840272903
2058,0.303729593753815
2059,0.227185904979706
2060,0.28940948843956
2061,0.500840842723846
2063,0.51566219329834
2066,0.563459515571594
2069,0.498854666948318
2077,0.597754001617432
2079,0.506511092185974
2092,0.469803243875504
2096,0.222880110144615
2100,0.165354579687119
2102,0.334203451871872
2115,0.204261362552643
2117,0.618810057640076
2122,0.328794628381729
2126,0.672448039054871
2135,0.191242963075638
2137,0.173674166202545
2138,0.435357093811035
2140,0.319694876670837
2144,0.36809042096138
2145,0.458482414484024
2148,0.518482625484467
2150,0.264403700828552
2151,0.491138100624084
2153,0.45622792840004
2155,0.200235649943352
2158,0.268045783042908
2159,0.46776619553566
2162,0.187775999307632
2164,0.542540311813354
2165,0.348537117242813
2172,0.221601158380508
2175,0.254901647567749
2176,0.348799645900726
2179,0.479096919298172
2180,0.333393484354019
2185,0.201372787356377
2189,0.213524922728539
2198,0.188681170344353
2200,0.203627899289131
2202,0.244522601366043
2204,0.155668362975121
2205,0.405427277088165
2209,0.253323048353195
2214,0.272742182016373
2219,0.223190620541573
2225,0.179091557860374
2228,0.251122087240219
2229,0.22623872756958
2231,0.199613019824028
2239,0.172003448009491
2242,0.144514441490173
2243,0.252796083688736
2247,0.496997386217117
2253,0.642073690891266
2256,0.573298096656799
2265,0.198165968060493
2269,0.248567044734955
2281,0.42714911699295
2294,0.302943378686905
2299,0.184978619217873
2300,0.299558907747269
2308,0.201075628399849
2315,0.651213645935059
2324,0.314746022224426
2346,0.280464380979538
2350,0.314297288656235
2367,0.353848993778229
2368,0.294748336076736
2369,0.180718034505844
2372,0.515938282012939
2373,0.326496362686157
2374,0.498870730400085
2381,0.322916090488434
2384,0.324500918388367
2387,0.470250904560089
2389,0.4646897315979
2390,0.193867966532707
2391,0.371444404125214
2395,0.316750407218933
2396,0.211323112249374
2397,0.191514119505882
2404,0.17761979997158
2406,0.337690204381943
2409,0.294019997119904
2410,0.317787140607834
2412,0.332269906997681
2413,0.23391954600811
2421,0.289294213056564
2432,0.206077501177788
2435,0.422261297702789
2438,0.166839778423309
2439,0.207151815295219
2447,0.20092961192131
2451,0.367370665073395
2452,0.397390395402908
2461,0.263447105884552
2462,0.158417165279388
2467,0.206582278013229
2472,0.268706172704697
2477,0.722439169883728
2479,0.189578667283058
2481,0.260461211204529
2482,0.530264914035797
2490,0.377417713403702
2491,0.180459707975388
2492,0.282461255788803
2493,0.209422916173935
2496,0.216436669230461
2507,0.197385206818581
2509,0.183298081159592
2512,0.296018719673157
2513,0.239619106054306
2514,0.338804483413696
2516,0.224410206079483
2518,0.365001529455185
2523,0.37124627828598
2536,0.620137870311737
2537,0.343857795000076
2545,0.196927055716515
2552,0.340948849916458
2555,0.76272302865982
2557,0.219425037503242
2558,0.363528668880463
2562,0.228574484586716
2577,0.2125304043293
2580,0.303204894065857
2590,0.493938714265823
2591,0.430749118328094
2600,0.425581455230713
2606,0.115850888192654
2607,0.315215855836868
2608,0.231615319848061
2612,0.323189079761505
2620,0.386394381523132
2622,0.524919211864471
2623,0.180599644780159
2633,0.541238903999329
2638,0.584581792354584
2641,0.467632442712784
2644,0.268840819597244
2646,0.213213637471199
2648,0.203963562846184
2650,0.232834219932556
2652,0.469553679227829
2654,0.708490550518036
2657,0.189950793981552
2662,0.395941257476807
2666,0.410000503063202
2669,0.304175853729248
2670,0.298469364643097
2672,0.360794275999069
2683,0.247080475091934
2685,0.53115576505661
2690,0.253411799669266
2691,0.249899953603745
2692,0.417698681354523
2696,0.746206283569336
2704,0.311754107475281
2708,0.202843233942986
2709,0.225076884031296
2716,0.282856404781342
2719,0.322914391756058
2720,0.451884239912033
2724,0.458015292882919
2727,0.633696377277374
2732,0.187671825289726
2735,0.64622038602829
2737,0.202298700809479
2740,0.355413883924484
2743,0.356853574514389
2745,0.443930327892303
2752,0.181389629840851
2759,0.286708772182465
2764,0.323595494031906
2767,0.417186379432678
2769,0.361539125442505
2771,0.207475781440735
2785,0.269612073898315
2786,0.328445941209793
2787,0.356759488582611
2797,0.395695924758911
2806,0.286634057760239
2811,0.298192650079727
2812,0.218171939253807
2828,0.251351952552795
2830,0.166443541646004
2833,0.396552950143814
2838,0.271241635084152
2843,0.116541773080826
2848,0.258395195007324
2852,0.252227395772934
2862,0.189320713281631
2863,0.293508470058441
2864,0.279672920703888
2865,0.200289100408554
2870,0.230989217758179
2871,0.491678357124329
2874,0.196859821677208
2876,0.525941431522369
2878,0.497229605913162
2879,0.398368924856186
2880,0.567148566246033
2881,0.166969209909439
2884,0.390937566757202
2885,0.228458300232887
2891,0.296490401029587
2892,0.30051863193512
2903,0.431349039077759
2910,0.135624557733536
2912,0.505055665969849
2915,0.234397768974304
2916,0.368836879730225
2920,0.415780931711197
2923,0.380137622356415
2925,0.168340235948563
2931,0.224334627389908
2947,0.278787583112717
2950,0.407640904188156
2955,0.38968425989151
2966,0.360209822654724
2972,0.320258110761642
2973,0.417924553155899
2979,0.164520025253296
2988,0.355649471282959
2997,0.376865595579147
3001,0.220673263072968
3003,0.130506217479706
3006,0.423873871564865
3007,0.22559717297554
3022,0.394296020269394
3030,0.479917496442795
3037,0.226962327957153
3040,0.383448392152786
3041,0.444338440895081
3048,0.338705211877823
3049,0.347224295139313
3052,0.190209940075874
3062,0.310496121644974
3066,0.340969860553741
3069,0.339325517416
3071,0.430429250001907
3073,0.185536623001099
3078,0.431447625160217
3079,0.426495313644409
3080,0.597546339035034
3083,0.150984048843384
3087,0.189162820577621
3092,0.179910242557526
3100,0.597806692123413
3101,0.67311042547226
3107,0.20380412042141
3109,0.19279257953167
3111,0.299054622650146
